day	Anno	celltype	UMAP_1	UMAP_2	Arid3b	Bcl11a	Cdx1	Cdx2	Cdx4	Dlx5	Etv4	Evx1	Foxb1	Foxc1	Foxc2	Foxf1	Gata4	Gata6	Gbx2	Gtf3a	Hand1	Hes3	Hes7	Hoxa1	Hoxa2	Hoxa3	Hoxa5	Hoxa7	Hoxb1	Hoxb2	Hoxb4	Hoxb6	Hoxb7	Hoxb8	Hoxb9	Hoxc4	Hoxc6	Hoxc8	Hoxc9	Hoxd1	Hoxd4	Irx1	Irx3	Irx5	Isl1	Jun	Jund	Klf5	Lef1	Lhx1	Lin28a	Lin28b	Meis2	Mesp1	Mesp2	Msx1	Mycn	Nkx1-2	Nr6a1	Otx2	Pbx1	Pbx3	Peg3	Pin1	Pknox2	Pou3f1	Pou5f1	Prrx2	Rarg	Rxrg	Snai1	Sox2	Sox3	Sp5	Sp6	Sp8	T	Tbx6	Tcf7	Tcf7l1	Tlx2	Tsc22d1	Twist1	Ybx1	Zfp428	Zfp503	Zfp703	Zic2	Zic3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.9	-2.02	0	0	2.6	3.6	0	2	0	0	2.6	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2.6	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	2	3.5	0	0	4.9	0	0	0	0	0	0	2.6	0	2	3.8	0	2	0	0	3.6	0	5.9	4.1	0	2	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.3	3.93	1.8	0	2.8	3.9	0	0	0	0	2.4	0	0	0	0	0	1.8	1.8	0	0	2.8	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	1.8	0	0	0	0	0	3.2	1.8	0	0	0	2.4	3.7	0	0	5	0	0	0	0	0	0	2.8	0	0	4.2	1.8	1.8	0	0	2.8	0	6.1	2.8	2.8	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.91	-1.44	2.1	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	3.1	0	0	0	0	2.1	0	0	0	0	2.1	3.1	0	0	0	2.7	0	2.1	3.8	0	2.1	4.7	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	2.7	0	5.7	3.1	0	0	2.1	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.32	-1.43	0	0	0	2.5	0	0	0	1.9	0	0	0	0	0	0	0	1.9	0	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	1.9	0	0	1.9	2.5	2.9	0	2.5	0	0	0	3.7	0	0	4.9	0	0	0	0	0	0	3.6	0	0	2.5	0	0	0	0	2.9	0	6	3.2	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.52	0.02	0	0	0	3.5	0	0	0	1.9	2.5	0	0	0	0	0	1.9	2.5	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	1.9	0	0	0	0	0	1.9	1.9	0	1.9	0	2.9	1.9	0	0	2.5	2.5	4	0	0	5.1	0	0	0	0	0	0	3.1	0	1.9	3.8	1.9	1.9	0	0	3.1	0	6	2.9	0	0	0	1.9
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.04	-3.96	1.8	0	2.4	3.3	0	0	0	2.8	2.4	0	0	0	0	0	0	1.8	0	0	2.4	1.8	0	0	0	0	2.4	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	1.8	0	1.8	0	3.3	1.8	0	1.8	0	1.8	3.6	2.4	0	0	0	1.8	1.8	2.8	0	0	5	0	1.8	0	0	0	0	2.8	0	0	4.4	0	0	0	0	2.4	0	6	3.5	0	0	0	1.8
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.34	-1.38	0	0	3.2	3.4	0	0	2.1	2.1	2.8	0	0	0	0	0	2.1	2.1	0	2.1	2.1	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	2.1	0	0	0	3.2	0	0	0	2.1	0	0	0	0	0	2.1	3.4	0	0	5.1	0	0	0	2.1	2.1	2.1	3.4	0	2.1	4.5	0	2.1	0	0	3.4	0	5.9	4.2	0	0	0	2.1
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.02	3.7	0	0	2.9	4	0	0	0	0	3.1	0	0	0	0	0	0	1.9	0	0	0	1.9	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	1.9	0	2.5	0	2.5	0	2.9	0	0	1.9	1.9	1.9	1.9	0	2.5	0	1.9	3.8	0	0	4	0	0	0	1.9	0	1.9	2.9	0	0	4.1	1.9	1.9	0	0	2.9	0	6.1	3.3	0	0	0	2.5
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.23	-2.89	2.4	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	2.4	1.8	1.8	0	2.4	0	0	2.8	0	0	2.4	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	1.8	2.4	0	0	0	2.8	1.8	2.8	0	0	1.8	1.8	1.8	2.4	0	0	0	2.4	3.8	0	0	4.2	0	0	0	1.8	1.8	1.8	0	0	0	0	0	2.8	0	0	1.8	0	5.9	2.4	0	1.8	0	1.8
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.5	-0.73	0	0	4.4	3	0	0	2.6	0	0	0	0	0	0	0	2	2.6	0	3.3	2	3.5	0	0	0	0	2.6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2.6	0	3	0	0	0	3.8	3.3	2	0	2	0	0	3.5	0	0	4.8	0	0	0	0	3.5	2	0	0	0	3.3	0	2	0	0	3	0	5.9	3.7	2	0	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.86	-3.89	0	0	4.4	3.5	0	2.9	0	2.2	0	0	0	0	0	0	2.2	0	0	0	0	2.2	0	2.2	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	2.9	0	2.9	0	0	4.1	2.9	3.2	0	0	2.2	0	2.9	2.9	0	0	4.9	0	2.2	0	2.2	2.2	3.2	3.2	2.2	2.2	2.9	0	2.9	0	0	2.2	0	5.6	2.2	0	2.2	0	2.2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.48	-0.06	0	0	3.6	1.9	0	0	0	0	1.9	0	0	0	0	0	2.9	2.9	0	3.4	0	3.9	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	1.9	0	1.9	1.9	1.9	1.9	3.7	0	0	0	1.9	3.7	0	0	0	0	1.9	4.3	1.9	0	4.1	0	0	1.9	0	0	0	0	0	0	0	1.9	0	0	0	1.9	0	6	3.7	1.9	1.9	0	1.9
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.46	-1.81	0	0	2.2	3.9	0	0	2.9	3.3	0	0	0	0	0	0	2.9	2.2	2.9	0	3.5	2.9	0	0	2.2	0	3.5	3.3	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	3.3	0	0	0	0	2.9	0	0	0	3.3	0	0	0	0	2.2	3.9	0	0	4.8	0	0	0	2.2	0	0	3.8	0	0	5	2.2	0	0	0	0	0	6.1	4.1	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.48	0.93	2.4	0	3.5	3.5	0	0	0	0	2.4	0	0	0	0	0	0	3.5	0	0	0	0	0	2.4	0	0	3.5	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	2.4	0	0	2.4	0	2.4	0	0	0	0	2.4	3.1	0	0	0	0	0	2.4	4.3	0	0	4.8	0	0	0	2.4	0	0	0	0	0	5.3	0	0	0	0	2.4	0	6.1	0	0	0	0	2.4
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.35	-3.95	0	0	4.4	2.7	0	0	2.7	3.4	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	2.7	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	4.8	2.7	3.4	0	0	0	0	3.4	0	0	0	4.3	0	0	0	0	2.7	0	0	0	2.7	4	0	2.7	0	0	2.7	0	6	4	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.4	2.55	0	0	3	3.4	0	0	0	0	2.3	0	0	0	0	0	0	2.3	0	0	0	3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	2.3	0	0	0	2.3	3.7	3.7	0	0	2.3	0	3	3.9	0	3	4.4	0	0	0	3	0	2.3	3	0	0	3.4	2.3	2.3	0	0	2.3	0	6.2	3.9	0	2.3	0	2.3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.38	4.44	0	0	2.6	3.8	0	0	0	0	2	0	0	0	2	0	0	2.6	0	0	3.2	0	0	0	0	0	3	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	2	0	0	2	2.6	2.6	2	0	0	0	2	4.1	0	0	4.9	0	0	0	0	0	0	3	0	2	4.6	0	2	2	0	2	0	6.2	3.4	0	0	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.84	-2.98	0	0	4.3	2.2	0	0	0	0	0	0	0	0	0	0	2.2	2.2	0	0	2.2	2.9	0	0	2.2	0	2.2	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	2.2	0	2.2	0	0	0	2.9	3.3	0	0	0	0	2.2	2.2	0	2.2	4.8	0	0	0	0	0	0	2.9	2.2	0	3.5	0	0	0	0	3.8	0	6.1	3.3	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.95	4.86	0	0	0	3.7	0	0	0	0	3.5	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	2.6	0	0	0	2	3	0	0	2	0	2.6	3.3	0	0	5	0	0	0	0	0	0	2	0	0	4.1	0	2	0	0	2.6	0	6	3.5	0	0	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.44	2.11	0	0	3.3	3.6	0	0	2.3	0	2.9	0	0	0	0	0	0	0	2.3	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	2.3	3.6	0	0	0	0	3.3	2.3	0	2.3	5.1	0	0	0	2.9	0	0	2.3	0	0	4	0	0	0	0	2.9	0	6.2	3.6	0	0	0	2.9
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.3	1.26	0	0	2.4	0	0	0	2.4	0	3.1	0	0	0	0	0	0	3.1	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	3.5	2.4	0	0	0	0	3.1	3.8	2.4	0	4.4	0	0	2.4	0	0	0	0	0	0	4.4	0	0	0	0	2.4	0	5.9	3.5	0	0	0	3.5
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.07	1.43	0	0	3.6	4	0	0	0	2.9	2.3	0	0	0	0	0	0	0	2.3	0	2.3	0	2.9	0	0	0	4	3.6	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	2.9	0	3.3	0	3.3	2.9	0	2.3	0	2.3	2.3	0	2.3	0	3.3	4.7	0	0	4	0	0	2.3	0	0	0	3.3	0	2.3	5.1	0	2.3	2.3	0	2.3	0	6.2	0	0	2.3	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.76	3.57	0	0	3.4	2.8	0	0	2.1	0	0	0	0	0	0	0	0	3.1	0	0	3.8	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	3.6	0	0	0	2.1	2.1	2.1	0	0	0	2.8	0	2.8	0	0	0	2.1	4.5	0	0	4.6	0	2.1	0	0	0	0	3.1	0	0	5.3	0	2.1	0	0	3.4	0	6.3	3.4	0	2.8	0	2.1
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.2	-0.63	0	0	4.7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	3.6	2.9	0	0	0	0	3.6	0	0	0	0	2.9	4.3	2.9	0	4.3	0	0	0	0	0	0	4	0	0	5.1	0	3.6	0	0	0	0	5.6	0	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.17	0.62	0	0	3.9	2.9	0	1.9	2.5	0	0	0	0	0	0	0	3.4	3.5	0	1.9	0	4.4	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	1.9	0	2.5	0	0	0	3.4	2.5	1.9	0	0	0	1.9	4.3	0	0	4.6	0	0	0	1.9	1.9	1.9	0	0	0	0	0	1.9	0	1.9	2.9	0	6.1	3.8	1.9	1.9	0	2.9
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.38	4.63	0	0	0	3.5	2.2	0	3.3	0	2.2	0	0	0	0	0	0	2.2	0	0	2.2	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	2.2	0	2.2	0	0	0	3.5	0	0	0	3.3	0	0	0	2.2	0	0	3.5	0	0	4.9	0	2.2	0	0	0	0	2.2	0	0	4.4	0	0	0	0	2.2	0	6.1	2.2	0	0	0	2.2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.74	2.81	0	0	0	3.6	0	0	0	2.3	3	0	0	0	0	0	0	2.3	0	0	0	0	3	0	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	2.3	0	0	0	0	2.3	0	0	2.3	0	3	3.6	0	0	4.7	0	0	2.3	0	0	0	2.3	0	2.3	4.4	3	2.3	0	0	0	0	6.2	3.6	0	0	0	3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.45	-0.57	2	0	4	3.3	0	0	0	2	2	0	0	0	0	0	0	2.7	0	3	2	3	2	2	0	0	2.7	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	2	0	0	0	3.3	0	0	0	3	3.5	0	0	0	2	2.7	3.7	0	2	4.6	0	0	0	0	2	2	3	0	0	4.8	0	2	0	0	2.7	0	5.9	3.5	0	0	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.28	-1.4	0	0	4.2	3.4	0	0	0	2.1	0	0	0	0	0	2.1	2.1	3.2	0	0	0	3.7	0	2.1	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	2.8	2.8	3.7	3.7	0	2.1	0	2.1	3.8	0	0	4.9	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	5.9	2.8	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.63	1.64	0	0	0	3.5	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	0	0	3.3	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	2.9	2.2	0	2.2	5.1	0	0	2.2	0	0	0	2.2	0	0	5.5	0	2.2	0	0	0	0	6	2.9	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.1	-0.61	0	0	4.6	3.9	0	0	2.8	0	0	0	0	0	0	0	3.2	0	0	3.7	0	4	0	0	0	0	3.2	3.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	3.2	0	0	0	3.5	2.8	0	0	0	0	2.2	4	2.2	0	4.4	0	2.8	0	0	2.2	0	0	0	0	0	0	0	0	0	2.8	0	6	2.8	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.93	1.24	2.2	0	2.2	2.9	0	0	2.2	0	2.2	0	0	0	0	0	0	2.2	0	0	3.2	2.2	2.2	0	0	0	3.2	3.9	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	2.2	0	2.2	2.2	0	0	0	0	0	3.2	0	0	0	0	0	4.7	0	0	4.6	0	0	2.9	2.9	0	0	0	0	0	4.8	2.2	0	0	0	3.2	0	6.1	2.9	0	2.2	0	2.2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.33	1.96	2.1	0	2.7	3.6	0	0	0	2.1	2.1	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	2.1	0	0	0	2.7	0	2.1	0	0	0	0	2.7	2.1	0	2.1	2.1	2.1	3.9	0	0	4.5	0	0	0	0	0	0	3.1	0	0	2.1	0	2.1	0	0	3.4	0	6	2.7	0	0	0	2.7
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.95	2.62	0	0	2.7	0	0	0	0	2.7	0	0	0	0	0	0	0	0	2.7	0	2.7	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	2.7	0	0	2.7	0	0	0	2.7	2.7	0	0	0	0	3.4	0	0	5	0	0	2.7	0	0	0	3.4	2.7	0	5.3	3.4	0	0	0	0	0	5.8	3.4	0	2.7	0	3.4
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.4	1.3	0	0	3	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	3.3	0	0	0	2.3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	3.3	3.6	0	0	0	0	2.3	4.2	0	0	4.6	0	0	0	2.3	0	0	0	0	3	4.5	2.3	0	2.3	0	3.6	0	5.8	3	0	0	0	2.3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.76	4.2	0	0	2	2	0	0	2	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	2	0	2	2	0	0	3	4	0	0	5	0	0	0	0	0	0	2	0	0	4.2	2	0	2	0	3.3	0	6.4	2	2	0	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.92	-0.92	0	0	4.2	4.4	0	0	2.1	0	0	0	0	0	0	0	3.8	0	0	2.1	2.1	3.2	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	2.8	0	0	0	2.1	0	0	0	2.8	3.2	2.8	0	0	0	0	3.8	0	0	4.8	0	2.1	0	0	3.2	0	0	0	0	0	0	2.1	0	0	0	0	6.2	3.7	2.1	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.26	-1.89	0	0	3.1	3.1	0	0	0	0	0	0	0	0	0	0	2.1	3.6	0	0	2.7	2.1	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	2.1	0	0	2.1	2.7	3.1	0	0	0	0	3.8	3.6	0	0	4.7	0	0	0	0	0	0	2.7	0	0	4.5	0	0	0	0	2.1	0	5.9	3.4	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.52	-3.24	2.6	0	3.2	4.2	0	2.6	2	2	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	2	3.2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	2	0	2	2	0	2	2	0	4.2	2	2.6	0	0	0	2	2.6	3.6	0	0	4.9	0	0	0	0	0	0	3.9	0	0	4.8	2.6	0	0	0	0	0	5.7	3	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.81	-0.9	0	2.1	0	2.7	0	0	0	3.4	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	2.1	0	0	2.1	2.1	2.1	0	2.1	4.7	2.1	0	2.1	0	2.1	0	0	0	2.7	3.9	0	0	4.7	0	0	0	2.1	0	0	2.1	0	2.1	4.8	0	2.1	0	0	0	0	6	2.7	0	0	0	2.1
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.1	3.73	0	0	3.5	4.1	0	0	0	3.1	2.7	0	0	0	0	0	2	2.7	0	2	3.1	3.5	2	0	0	0	3.3	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2.7	0	0	0	0	3.3	3.3	2	2	4.9	0	2	0	2	0	2	2.7	0	0	4.3	0	0	0	0	2.7	0	6.1	3.9	0	0	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.09	2.33	0	0	4.4	2.8	0	0	1.9	0	1.9	0	0	0	0	0	2.5	2.5	0	0	0	3.5	0	0	0	0	2.5	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	1.9	0	0	0	0	0	0	3.5	1.9	0	0	0	0	3.8	0	0	5	0	2.8	0	0	0	0	3.1	0	0	1.9	0	0	0	0	2.5	0	6.1	2.8	0	0	0	1.9
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.73	0.64	0	0	3.5	3.5	0	0	0	0	2.4	0	0	0	0	0	0	2.4	0	4	0	4	0	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	2.4	0	3.8	0	0	0	2.4	2.4	0	0	2.4	2.4	3.5	3.1	0	0	3.8	0	0	0	0	3.1	3.1	0	0	0	0	0	2.4	0	0	3.5	0	6.2	3.1	0	0	0	2.4
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.12	0.02	0	0	0	3.4	0	0	0	2.4	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	2.4	0	0	3.9	0	0	0	3	0	0	3.7	0	0	4.7	0	0	0	0	0	0	2.4	0	0	2.4	0	2.4	0	0	3	0	6.1	2.4	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.99	-2.16	0	0	4.4	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	2.3	4	0	0	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	3	3.7	3.4	2.3	0	0	0	3.4	4.2	0	0	3.9	0	0	3.4	0	2.3	0	3	0	0	3.7	0	2.3	0	0	2.3	0	6.2	3.9	0	2.3	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.4	-2.72	0	0	0	3.4	0	2.4	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	2.4	0	0	0	0	0	0	0	0	2.4	2.4	0	0	2.4	0	2.4	3.7	0	0	4.2	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	0	3	0	6	3.4	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.74	4.67	0	0	4.2	3.8	0	0	2.3	0	3.8	0	0	0	0	0	0	2.3	0	0	2.3	3.3	0	0	2.3	0	2.3	3	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	2.3	0	0	0	2.3	0	0	0	0	0	4.2	0	0	0	0	0	3	3.8	0	2.3	4.5	0	0	0	0	0	0	4	0	0	4.4	0	2.3	0	0	2.3	0	5.6	3	0	0	0	2.3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.61	-0.98	0	0	4.2	3.5	0	2.2	0	1.6	1.6	0	0	0	0	0	0	3.3	0	0	2.5	2.5	0	0	0	0	3.5	2.5	2.2	0	0	1.6	1.6	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	0	1.6	1.6	2.2	0	0	0	2.8	3.2	1.6	1.6	0	1.6	2.5	3.3	1.6	0	4.7	0	0	0	0	2.8	1.6	2.2	0	0	3.2	2.5	1.6	2.2	0	3.7	0	6	2.5	0	1.6	0	1.6
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.75	-0.86	0	0	4	3.8	0	0	2.3	2.3	0	0	0	0	0	0	0	2.3	0	2.9	2.9	3.6	0	0	0	0	3.6	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	2.3	0	0	0	0	2.9	2.9	0	0	0	4.1	2.3	0	0	2.3	0	3.6	4.2	0	0	4.7	0	0	0	2.3	0	0	2.3	2.3	0	4.8	2.3	0	0	0	3.3	0	5.9	3.3	0	2.3	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.4	-1.36	0	0	3.9	3.2	0	0	2	0	2	0	0	0	0	0	3	2.6	0	2.6	0	3.5	2	0	0	0	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	2	0	0	0	2	0	0	0	0	0	3	3.5	0	0	2	0	0	4.2	0	0	4.8	0	0	2	0	0	0	3	0	0	3	0	2	0	0	2.6	0	6	3.2	2	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.7	2.89	1.9	0	1.9	2.6	0	0	0	0	3.4	0	0	0	0	0	0	1.9	0	0	3.4	0	1.9	1.9	0	0	4.3	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	1.9	0	0	2.6	0	0	0	1.9	0	1.9	0	2.6	0	3.2	4.2	0	1.9	4.8	0	2.6	0	1.9	0	0	2.6	0	0	5.3	3.4	0	0	0	3.4	0	6	3.9	0	0	0	1.9
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.09	1.42	0	0	2.2	3.7	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	3.2	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	2.2	0	0	2.2	0	0	0	2.2	2.2	0	4.4	2.2	2.2	4.4	0	2.2	2.2	0	2.8	0	2.2	0	0	5.1	0	2.8	0	0	2.2	0	6.2	2.8	0	0	0	0
