day	Anno	celltype	UMAP_1	UMAP_2	Arid3a	Bcl11a	Bmp4	Cdx1	Cdx2	Cdx4	Eomes	Etv2	Fos	Foxb1	Foxc2	Foxf1	Foxo4	Fzd4	Gata4	Gata6	Gbx2	Gsc	Hand1	Hand2	Hes1	Hes7	Hmga1	Hoxa1	Hoxa2	Hoxa3	Hoxa5	Hoxb1	Hoxb2	Hoxb4	Hoxb5	Hoxb6	Hoxb8	Hoxb9	Hoxc4	Hoxd1	Hoxd4	Hoxd9	Irf1	Irx1	Irx5	Isl1	Klf5	Klf6	Lef1	Lhx1	Lin28a	Meis2	Meox1	Mesp1	Mesp2	Mixl1	Msx1	Msx2	Myc	Nr6a1	Osr1	Otx2	Pax2	Peg3	Pin1	Pou5f1	Prdm6	Prrx1	Prrx2	Rxrg	Six2	Sox4	Sox9	Sp5	Tbx20	Tbx3	Tbx6	Tcf7l2	Tgif1	Ybx1	Zfp503	Zfp703	Zic3	Zic5
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.86	-3.27	0	0	0	3.6	3.4	2.1	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	2.1	0	2.1	0	0	0	0	4	2.1	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	2.1	0	0	0	0	4.1	0	2.1	2.1	2.1	2.8	2.1	0	0	0	3.4	3.6	3.4	0	0	0	0	0	2.1	0	2.1	0	0	2.1	0	3.1	6.1	0	2.8	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.91	3.55	2.4	0	1.8	0	0	0	0	1.8	0	0	2.4	0	0	0	1.8	0	0	0	0	0	1.8	0	1.8	1.8	0	1.8	0	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	3.3	2.8	2.8	0	0	0	0	0	0	2.8	1.8	0	0	3.8	3.9	2.4	1.8	0	4.2	0	0	3.1	0	0	0	0	0	1.8	2.4	5.9	1.8	1.8	0	1.8
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4	3.36	0	0	0	4.3	3.4	0	0	0	3.8	2.7	0	0	0	0	0	0	3.1	0	0	0	2.1	3.1	2.1	3.4	0	0	2.1	4.6	4	3.1	2.1	0	0	0	0	0	2.1	0	0	0	2.1	0	3.6	0	3.1	0	3.1	3.4	3.1	0	0	0	2.7	0	0	2.1	0	0	0	2.7	3.6	3.8	0	0	0	0	0	2.1	0	3.4	0	0	2.7	2.1	2.1	6.1	0	0	2.1	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.17	3.22	0	0	0	4.2	0	0	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	2.2	2.2	3.2	2.8	0	0	2.2	4.1	3.9	0	0	0	0	0	0	3.2	0	0	0	2.2	0	2.2	2.2	3.5	2.8	3.2	3.5	2.2	0	0	0	2.2	0	0	3.5	0	0	0	3.2	3.9	3.7	0	0	0	0	0	3.7	0	2.2	0	0	2.8	0	0	6.2	0	0	3.2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.77	-0.22	1.9	0	0	3.4	3.4	3.4	0	1.9	0	0	0	1.9	0	0	1.9	0	0	0	3.7	0	0	0	0	2.5	0	0	2.9	3.1	3.4	1.9	2.5	1.9	0	2.5	0	1.9	1.9	0	0	0	0	0	1.9	0	4.1	0	0	2.5	0	1.9	0	1.9	3.5	2.5	0	2.9	0	0	0	2.9	4	1.9	0	0	0	0	0	2.9	0	3.1	0	0	2.9	0	0	5.6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.87	-0.5	2.4	0	0	4.1	3.1	3.7	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	2.4	3.1	0	0	0	0	2.4	2.4	0	0	2.4	3.1	0	0	2.4	3.1	3.5	0	0	0	2.4	0	0	2.4	0	3.9	2.4	0	0	0	3.1	3.1	3.1	2.4	0	3.1	0	0	3.1	3.1	2.4	0	0	0	0	0	2.4	0	2.4	0	0	3.1	0	0	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.91	2.84	3.4	0	0	4.6	2.4	0	0	0	0	2.4	0	0	0	0	0	0	3.4	0	0	0	0	4.4	0	2.4	0	0	0	2.4	0	2.4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	3	2.4	0	0	0	0	0	0	0	3	0	0	0	2.4	3	0	0	0	0	0	0	2.4	0	3.7	0	0	0	0	0	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.68	1.65	0	0	0	4.4	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	2.7	0	0	2.7	2.7	4.4	2.7	3.1	0	0	0	0	0	0	2.7	0	0	0	0	0	2.7	0	3.1	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	3.9	4.1	4.9	2.1	0	0	0	0	2.1	0	2.1	0	0	2.7	0	3.1	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.07	-0.73	0	0	0	3.4	0	2.8	0	2.8	0	2.8	0	0	0	0	0	0	0	0	0	0	0	2.8	3.8	0	3.4	0	0	0	2.8	2.8	0	3.4	0	2.8	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	2.8	0	0	2.8	4.1	0	0	2.8	2.8	0	0	0	3.4	3.4	0	0	0	0	0	4.1	0	3.8	0	0	2.8	0	0	6	3.4	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.89	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	2.9	0	2.9	0	0	0	3.5	0	0	3.5	0	0	0	2.9	3.5	2.9	0	0	2.9	0	0	2.9	0	0	0	0	0	3.5	0	6.3	2.9	0	2.9	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.58	-0.51	0	2	0	3.5	4	3.5	0	0	2	0	0	2.6	0	0	0	0	0	0	2	0	2	2	3	2	0	0	0	3	3	0	0	0	0	3.3	0	2	2.6	2	0	0	0	0	0	0	2.6	0	2.6	0	0	2.6	0	0	3	3	0	2	3	0	0	0	4.1	3.3	2	0	0	0	0	2	0	0	0	0	3.7	0	2	5.8	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.92	0.09	0	0	0	4.5	3.1	0	0	0	0	2.1	0	0	0	0	0	0	2.7	0	0	0	0	0	2.7	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	2.1	3.1	0	0	0	0	0	0	0	3.4	0	0	0	3.1	3.4	3.9	0	0	0	0	0	2.1	0	2.1	0	0	3.8	0	3.1	5.9	2.1	0	2.7	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.07	-4.9	0	0	0	0	3.6	0	0	2.9	0	0	0	2.9	2.9	0	0	0	0	0	4.6	0	2.9	0	0	0	0	0	0	0	2.9	0	0	2.9	0	3.6	0	0	0	2.9	0	0	0	0	0	0	0	0	2.9	2.9	0	0	0	2.9	4.8	3.6	0	0	0	0	0	3.6	2.9	3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.16	-3.7	3.5	0	2.2	0	4.1	3.2	0	0	0	0	0	3.9	0	0	0	2.2	0	0	4.5	0	2.2	0	2.8	0	0	0	0	2.2	3.9	2.8	0	0	2.2	0	0	2.8	2.2	2.2	0	0	0	2.2	0	0	2.8	0	3.2	2.2	0	4	0	0	2.8	2.8	2.2	0	0	0	0	2.8	3.7	3.5	0	2.2	2.2	0	0	0	0	0	0	0	0	0	3.2	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.12	0.91	0	0	0	3.7	3.2	0	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1	0	2.1	0	2.1	0	2.1	0	0	2.8	2.1	2.1	0	3.2	2.1	2.8	0	0	0	0	0	0	0	0	0	3.2	4.1	0	3.2	2.1	0	0	0	0	4	2.1	0	2.1	0	0	0	2.8	2.1	3.8	0	0	0	0	0	3.7	0	2.1	0	2.1	2.1	0	0	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.28	2.49	0	0	0	3.9	3.7	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3.4	0	2.4	2.4	0	3.9	3	2.4	0	0	0	0	0	0	0	2.4	0	0	0	0	0	2.4	0	2.4	0	3	2.4	0	0	0	0	2.4	0	0	3.4	0	0	0	3.7	3.4	3	0	0	0	0	0	3	2.4	3	0	0	3	0	2.4	5.8	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.53	-1.5	0	0	0	3.6	3.6	4.6	0	0	0	0	0	0	2.3	0	0	0	0	0	3	0	0	2.3	0	3	0	0	2.3	2.3	3	2.3	0	2.3	3.6	2.3	0	3	2.3	2.3	2.3	0	0	0	0	0	3	0	3	0	0	3	0	2.3	4	3	0	0	3	0	0	2.3	4.2	3	0	0	0	0	0	3	0	2.3	0	0	0	0	3.6	5.8	3	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.38	0.64	3.1	0	0	3.6	2.8	1.8	0	0	2.8	0	0	1.8	1.8	0	1.8	1.8	0	0	3.3	0	0	2.8	2.4	2.8	2.8	0	0	1.8	1.8	2.8	1.8	0	1.8	0	0	2.4	1.8	1.8	0	0	0	0	1.8	0	3.1	3.5	2.4	2.4	2.4	1.8	0	0	3.6	2.4	0	2.8	1.8	0	0	2.8	3.6	3.5	0	0	1.8	0	0	3.6	0	2.8	0	0	1.8	0	1.8	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.62	0.11	2	0	0	3.7	4	3.7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	3.3	3	3	0	0	2	3.5	3	2	2	0	0	2	2	0	2	2	0	0	0	0	2	0	2.6	0	2	2.6	0	0	0	0	2	2.6	3	2	0	0	0	3.3	3.7	3.8	0	0	0	0	0	3.5	0	3	0	0	0	0	3	6	0	2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.74	1.07	2	0	0	3.6	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	2	0	2.6	3.9	3.2	2	2	0	2	0	0	2	2	0	0	0	0	0	2	2	3.5	0	3	3	2	0	0	0	0	0	2	0	0	0	0	2	3.2	3	0	0	0	0	0	2	0	3.8	0	0	3.2	0	3	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.02	1.1	0	0	0	3.3	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	3.7	0	0	2.7	0	4	2.7	0	0	3.3	2.7	0	0	2.7	2.7	2.7	0	0	0	0	0	0	0	0	0	0	4	0	2.7	3.3	0	0	0	0	4	4	2.7	0	4.2	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	5.8	3.3	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.01	-0.04	2	0	0	3.5	3.9	4	0	0	2	0	0	3.7	2	0	0	2	2.7	2	3.9	0	3	0	2	2	0	2	2	2.7	2	0	0	2	2	2	2	2	2	0	0	0	0	0	2	0	3	0	2	3.3	2.7	2	0	0	3.7	2.7	0	3.3	2.7	0	0	2	4.1	3	0	0	0	0	0	3.5	0	2.7	0	2	0	0	0	6	0	2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.48	-0.68	1.8	0	2.8	3.3	4	4.1	0	1.8	1.8	0	0	3.6	2.4	0	0	0	0	0	3.8	0	2.8	2.4	1.8	1.8	0	0	2.4	3.4	1.8	2.4	0	2.4	2.8	2.4	0	1.8	1.8	0	0	0	0	0	0	0	3.4	0	3	0	0	0	0	2.8	3.6	2.8	0	1.8	3.8	0	0	2.8	3.9	3.3	0	0	1.8	1.8	0	1.8	0	1.8	0	0	0	0	2.8	6	0	1.8	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.15	-0.21	0	0	2.5	3.2	3.2	5	0	0	0	0	0	3.2	0	0	0	0	0	0	4.1	0	3.2	2.5	2.5	3.2	0	0	0	3.8	0	2.5	0	0	0	0	0	0	2.5	3.2	0	0	0	0	0	0	3.8	0	2.5	0	0	2.5	0	2.5	3.2	3.2	3.2	0	4.2	0	0	3.6	4.5	0	0	0	0	0	0	3.2	0	0	0	0	2.5	0	0	5.6	0	2.5	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.37	-0.53	2.8	0	3.1	3.1	4.1	4.6	0	0	0	0	0	3.3	0	0	0	0	0	0	4.4	1.8	3.1	0	3.1	1.8	0	0	0	3.3	1.8	0	0	3.1	3.3	0	1.8	3.1	2.4	3.1	0	0	0	0	0	0	2.4	0	2.8	2.4	0	1.8	0	0	0	3.1	0	1.8	2.8	0	0	3.3	2.8	3.1	2.4	0	0	0	0	2.4	0	1.8	0	0	0	0	1.8	6.1	1.8	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.27	-3.51	1.8	0	3.1	0	2.8	0	0	1.8	0	0	0	2.4	0	0	0	0	0	0	4.9	0	3.1	0	2.8	0	2.4	0	0	3.3	1.8	0	0	0	0	0	0	0	0	1.8	1.8	0	0	2.4	0	0	3.1	1.8	2.8	2.4	0	5	2.4	3.1	3.5	3.7	0	0	0	0	0	1.8	3.5	4	0	0	0	0	0	2.8	0	0	0	0	1.8	1.8	1.8	5.9	0	1.8	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.55	-1.06	2.9	0	0	3.3	2.9	4.1	0	0	0	0	0	2.9	0	0	0	0	0	0	3.8	0	3.3	0	2.3	2.3	2.3	0	2.3	0	0	2.3	2.9	3.3	0	0	0	0	2.3	2.3	0	0	0	0	0	0	3.6	2.3	3.3	0	0	2.9	0	0	3.6	3.8	2.3	2.9	0	0	0	2.9	3.8	0	3.3	0	3.3	0	0	0	0	0	0	2.3	0	0	2.3	6.1	2.9	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.94	-4.6	2.4	0	3	3.4	3.4	4.1	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	3.4	2.4	3	3	0	0	0	3.7	0	2.4	3	3.4	3.4	0	0	0	0	0	0	0	0	0	0	0	3.4	0	2.4	0	2.4	4.1	0	0	4.8	3.7	0	2.4	3.4	0	0	3.4	2.4	3.7	3	0	0	0	0	3	0	0	0	2.4	0	0	2.4	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.93	0.8	1.9	0	0	4.1	2.9	0	0	0	0	1.9	1.9	0	0	0	0	0	0	0	0	0	2.5	0	2.9	0	0	1.9	0	2.9	2.9	1.9	0	1.9	1.9	0	1.9	0	0	0	0	0	0	0	1.9	1.9	3.1	0	3.5	2.5	1.9	0	0	0	0	0	2.5	2.5	0	0	0	2.5	3.7	4.1	0	0	2.9	0	0	3.7	0	2.5	0	0	0	0	1.9	6	0	0	1.9	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.11	1.4	0	2	0	3	2.6	0	0	0	0	0	2	2.6	0	0	0	2.6	0	0	2	0	0	0	0	4	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3.5	0	0	4.5	2.6	2	0	0	0	0	0	0	0	0	0	3	4.2	3	0	0	0	0	0	3	0	0	0	2	0	0	2	6.1	2	0	2.6	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.4	2.38	0	0	0	4.1	3.9	0	0	0	2.6	0	0	2.6	0	0	0	0	1.9	0	3.8	0	0	1.9	0	3.6	1.9	0	2.9	3.6	3.8	2.6	0	0	1.9	1.9	0	0	0	0	0	0	0	0	0	0	3.4	2.6	0	2.6	1.9	0	0	0	3.6	1.9	0	1.9	3.4	0	0	1.9	2.6	3.2	0	0	1.9	0	0	2.9	0	2.6	0	2.6	2.6	0	2.9	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.26	0.33	2.6	0	3	2	3	2.6	0	0	0	0	0	3.5	0	0	0	0	0	0	3.6	0	2	2	2	2	0	0	0	2.6	3.5	2	2	2	2	2.6	0	0	0	2	0	0	0	2	0	0	0	0	2	2.6	0	2.6	0	2	3.9	0	0	2.6	3.2	0	0	3.8	3.5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.15	-2.19	1.8	0	0	2.4	2.7	4	0	0	0	0	0	1.8	1.8	0	0	0	2.7	0	3.9	0	1.8	1.8	2.4	1.8	0	0	2.7	3	3.4	1.8	1.8	2.4	3	0	0	2.4	0	1.8	1.8	0	0	0	0	0	2.4	0	3.4	0	1.8	1.8	0	1.8	2.7	3	1.8	0	3	0	0	2.7	3.6	3.9	0	0	1.8	0	0	1.8	0	0	0	0	2.4	0	1.8	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.56	-4.46	2.5	0	4.1	0	3.2	3.2	0	2.5	0	0	0	4.3	3.2	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	2.5	2.5	0	0	0	2.5	0	0	0	0	2.5	0	0	0	3.2	0	0	0	0	3.2	0	0	4.1	0	2.5	3.2	2.5	0	0	0	0	0	3.9	4.1	3.2	0	0	0	0	0	2.5	0	0	0	2.5	0	0	2.5	5.8	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.07	-3.36	0	0	0	2.6	3.3	2.2	1.6	0	0	0	0	2.6	0	0	0	0	0	0	2.6	0	0	1.6	1.6	0	0	0	1.6	2.2	1.6	1.6	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	3.5	0	1.6	2.6	0	5	0	3.3	2.2	2.9	0	0	0	0	0	3.3	3.1	4.5	0	0	0	1.6	0	3.8	0	3.5	0	0	1.6	0	2.2	5.8	0	1.6	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	6.01	0.92	2.8	0	0	3.5	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	2.8	0	0	2.8	0	0	0	0	0	0	0	0	2.8	0	0	0	0	2.8	4.4	0	0	0	0	0	2.8	0	2.8	0	0	2.8	0	0	6.2	0	0	2.8	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.5	2.1	2.3	0	0	4.4	3.6	0	0	2.3	0	0	0	2.3	0	0	2.3	0	2.9	0	3.8	0	2.3	2.9	2.3	0	0	2.3	2.3	2.9	3.6	2.9	0	2.3	2.3	0	0	0	2.3	2.3	0	0	0	0	2.3	2.3	3.6	2.3	2.3	2.3	2.3	0	0	2.3	2.3	3.6	2.3	3.3	0	0	0	3.3	3.8	3.8	0	0	0	0	0	2.9	0	3.3	0	2.3	2.3	0	3.3	6	0	2.3	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.26	-3.72	0	0	3.3	2	2.6	2	0	0	0	0	0	3.5	0	2	0	2	0	0	5.4	0	2	0	2	2.6	0	0	0	2.6	2.6	0	0	0	0	0	0	2	0	2.6	2	0	0	0	0	2.6	2.6	0	2	0	0	4	0	0	3.7	3.3	0	0	0	0	0	2.6	4.4	3.7	2.6	0	2.6	0	0	2	0	0	0	2	0	0	0	5.9	2	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.95	0.45	0	0	2.9	2.9	3.1	2.5	0	0	0	0	0	3.4	0	0	0	0	0	0	0	2.5	0	0	2.9	1.9	0	0	1.9	1.9	3.1	1.9	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	1.9	2.5	2.9	1.9	0	1.9	0	0	3.9	2.9	0	2.5	2.5	0	0	3.7	3.5	1.9	1.9	2.5	3.1	0	0	2.5	0	2.9	0	1.9	0	0	0	5.9	2.5	1.9	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.61	1.6	0	0	0	3.7	3.3	3.3	0	2.1	0	2.7	0	0	0	0	0	0	0	0	0	0	0	2.7	2.1	0	2.7	2.1	3.3	3.7	3.3	2.7	2.7	2.1	3.7	3.7	0	0	2.1	0	0	0	0	0	0	0	2.1	0	3.3	3.1	0	0	0	0	0	0	0	2.1	0	0	0	2.7	3.6	3.3	0	0	0	0	0	2.7	0	3.1	0	0	3.1	0	2.7	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.51	1.05	1.9	0	1.9	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	1.9	1.9	0	0	1.9	3.1	0	0	2.5	1.9	2.5	1.9	1.9	1.9	0	0	0	3.1	1.9	0	0	0	0	1.9	0	2.8	1.9	1.9	3.3	2.5	1.9	0	0	0	3.8	2.8	0	1.9	0	0	0	2.8	3.5	0	1.9	2.5	1.9	0	0	2.8	0	2.5	0	0	0	0	1.9	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.1	-3.73	0	0	0	0	3.6	2.1	0	0	2.7	0	0	2.7	0	0	0	0	0	0	4.5	0	2.1	0	2.1	2.1	2.1	0	0	3.6	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	3.1	0	3.1	0	0	3.6	2.1	0	4.4	2.1	2.1	3.8	2.7	3.4	0	0	0	0	3.4	4	3.9	0	0	0	2.1	0	3.1	0	2.1	0	2.7	0	0	0	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.25	1.8	0	0	0	4.1	3.6	0	0	0	2.9	0	0	1.7	0	0	0	0	0	0	2.6	0	1.7	2.6	2.3	2.9	0	1.7	0	2.9	3.6	1.7	1.7	1.7	1.7	1.7	0	2.3	0	0	0	0	0	0	1.7	0	2.9	1.7	2.3	2.6	1.7	0	0	1.7	2.9	3.4	0	1.7	2.3	0	0	3.1	4	3.7	0	0	1.7	0	0	1.7	0	2.3	0	2.3	2.9	0	1.7	6.2	1.7	2.9	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.62	0.45	2.1	0	0	3.3	0	4.1	0	0	2.7	0	0	3.3	0	0	0	0	0	2.7	3.7	0	3.9	2.1	2.1	0	0	0	0	0	2.1	0	2.1	2.1	3.7	0	2.1	2.1	0	0	0	0	0	0	0	0	2.7	0	2.1	3.1	0	2.7	0	2.1	3.7	3.1	0	2.1	0	0	0	2.1	4.1	2.7	0	0	0	0	0	3.7	0	2.1	0	2.7	2.1	2.1	0	5.7	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.65	3.37	2.6	0	0	3.9	2.6	0	0	0	0	0	3.2	2.6	0	0	0	0	0	0	0	0	0	0	0	3.2	2.6	2.6	0	3.6	0	0	0	0	0	0	0	0	2.6	0	0	0	0	2.6	0	0	3.2	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	3.2	3.9	3.6	0	0	0	0	0	3.2	0	3.2	0	0	2.6	0	3.6	6.1	0	2.6	3.2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.66	-1.05	2.8	0	0	2.8	3.9	3.9	0	0	2.8	0	0	3.5	0	0	0	0	0	0	2.8	2.8	0	0	0	3.5	0	0	0	2.8	3.5	0	2.8	3.5	2.8	2.8	0	2.8	0	0	0	0	0	0	0	2.8	2.8	0	0	0	0	0	0	2.8	3.9	3.5	0	3.5	2.8	0	0	0	4.4	3.9	2.8	0	0	0	0	0	0	0	0	0	2.8	0	2.8	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-4.11	0.69	2.5	0	0	1.9	0	0	0	0	0	0	0	1.9	0	0	1.9	1.9	0	0	2.9	0	1.9	0	2.9	0	0	0	0	2.9	2.9	1.9	0	0	0	0	0	1.9	1.9	0	0	0	1.9	0	0	3.8	2.9	0	1.9	1.9	0	0	0	0	2.5	2.5	0	2.5	2.5	0	0	3.1	3.7	2.9	0	0	0	0	0	3.1	0	1.9	0	1.9	0	0	1.9	6.1	0	2.5	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.05	-0.5	0	0	0	3.9	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	3	3.7	0	0	2.4	3	3	0	0	2.4	3	0	2.4	0	0	0	0	0	0	0	0	0	3	0	3.7	3	0	0	0	0	0	0	2.4	3	0	0	0	4.1	3.7	4.6	2.4	0	0	0	0	3	0	3.4	0	0	3.7	0	3.7	6	2.4	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.23	-3.16	2.6	0	3	2	2.6	2.6	0	2	0	0	0	2.6	0	0	0	0	2.6	0	2	0	0	0	0	0	0	0	0	3.5	3.3	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	3.3	0	2.6	3	2.6	0	2	0	0	0	3	4.3	4.2	0	0	2	0	0	2.6	0	2	0	0	2	0	3.3	6.1	2	0	0	2
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.27	-0.88	1.9	1.9	1.9	3.4	2.9	3.7	0	0	0	0	0	3.8	0	0	0	0	0	0	4.9	0	1.9	0	3.2	2.5	1.9	1.9	1.9	1.9	2.5	0	0	3.6	3.4	0	0	1.9	1.9	3.6	0	0	0	0	0	0	3.6	0	2.5	0	0	0	0	0	4.2	3.7	0	0	2.9	0	0	3.2	4.2	3.2	0	0	1.9	0	0	2.5	0	0	0	1.9	1.9	0	0	5.7	0	0	1.9	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.02	0.72	2	0	0	4.4	3.5	0	0	0	0	0	0	3	0	0	0	0	0	0	3.5	0	2	2	3	3.5	0	0	2	3	2	2	3	0	0	0	0	0	2	2	0	0	0	0	0	0	3.3	0	2	3.5	2.6	0	0	0	4.2	0	2	3.5	2.6	0	0	2	3.3	3.3	0	0	0	0	0	3	0	2.6	0	0	2	0	2.6	5.8	2	2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.19	2.13	2.4	0	0	2.4	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3.7	3	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	2.4	2.4	0	2.4	4.1	0	0	3.7	2.4	0	2.4	3	0	0	3.4	3.4	2.4	0	0	3.4	0	0	2.4	0	0	0	0	0	0	2.4	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.38	0.24	0	0	1.9	2.9	4	0	0	1.9	0	2.5	0	2.9	0	0	1.9	0	0	0	1.9	0	0	2.9	2.5	2.5	0	1.9	0	4.1	3.1	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	1.9	3.3	1.9	2.9	3.3	0	3.1	1.9	1.9	2.5	0	0	3.1	0	0	0	4.2	4.2	4.2	0	0	0	0	0	3.3	0	3.1	0	0	2.5	0	0	6.3	0	1.9	0	0
